         9x4M-LH                  (9x4M-LH.dat)
         v2022-0915
         Simulation Date: 11/15/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        9.16      0.3597      0.6872      0.0501      0.0262       2.686      56.433      75.607    2003.017       6.376     336.300      17.121      118.05     431143.    0.3414
        9.69      0.3809      0.7031      0.0462      0.0250       2.563      53.843      69.702    1911.073       6.083     310.034      16.543      118.14     431792.    0.3167
       10.23      0.4020      0.7159      0.0422      0.0237       2.427      50.998      63.680    1810.088       5.762     283.247      15.957      118.24     432467.    0.2920
       10.77      0.4232      0.7252      0.0382      0.0223       2.280      47.893      57.549    1699.894       5.411     255.978      15.355      118.35     433167.    0.2671
       11.31      0.4444      0.7303      0.0340      0.0207       2.119      44.526      51.320    1580.371       5.030     228.270      14.729      118.45     433892.    0.2419
       11.85      0.4655      0.7305      0.0298      0.0190       1.946      40.893      45.003    1451.448       4.620     200.172      14.063      118.57     434644.    0.2163
       12.39      0.4867      0.7243      0.0256      0.0172       1.761      36.996      38.611    1313.115       4.180     171.741      13.337      118.69     435422.    0.1900
       12.93      0.5078      0.7093      0.0213      0.0153       1.563      32.835      32.159    1165.447       3.710     143.043      12.516      118.81     436226.    0.1627
       13.47      0.5290      0.6813      0.0170      0.0132       1.353      28.417      25.664    1008.618       3.211     114.155      11.541      118.94     437056.    0.1341
       14.00      0.5502      0.6325      0.0127      0.0110       1.130      23.748      19.147     842.909       2.683      85.168      10.303      119.07     437912.    0.1034
       14.54      0.5713      0.5461      0.0084      0.0088       0.897      18.839      12.629     668.669       2.128      56.172       8.566      119.21     438792.    0.0698
       15.08      0.5925      0.3774      0.0041      0.0064       0.652      13.691       6.116     485.943       1.547      27.204       5.709      119.35     439688.    0.0324
       15.62      0.6136



         PROP RPM =       3100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0317       3.580      72.778     160.938    2669.265       8.222     715.853      27.347      121.20     437757.    0.7955
        0.56      0.0212      0.0650      0.0980      0.0319       3.607      73.344     157.840    2690.019       8.286     702.071      26.614      121.20     438043.    0.7667
        1.11      0.0424      0.1265      0.0960      0.0322       3.631      73.821     154.551    2707.521       8.340     687.444      25.891      121.21     438348.    0.7381
        1.67      0.0636      0.1846      0.0938      0.0323       3.649      74.193     151.068    2721.150       8.382     671.951      25.180      121.22     438672.    0.7097
        2.23      0.0847      0.2393      0.0915      0.0324       3.661      74.442     147.380    2730.295       8.410     655.546      24.483      121.24     439016.    0.6816
        2.79      0.1059      0.2907      0.0891      0.0325       3.667      74.551     143.478    2734.296       8.423     638.191      23.800      121.26     439381.    0.6537
        3.34      0.1271      0.3391      0.0866      0.0325       3.664      74.502     139.355    2732.498       8.417     619.851      23.132      121.29     439766.    0.6261
        3.90      0.1483      0.3844      0.0839      0.0324       3.653      74.278     135.005    2724.258       8.392     600.502      22.477      121.33     440174.    0.5989
        4.46      0.1695      0.4268      0.0810      0.0322       3.633      73.861     130.426    2708.978       8.345     580.136      21.838      121.37     440603.    0.5719
        5.02      0.1907      0.4664      0.0780      0.0319       3.602      73.240     125.626    2686.213       8.275     558.785      21.212      121.42     441055.    0.5452
        5.57      0.2119      0.5033      0.0749      0.0315       3.561      72.408     120.617    2655.668       8.181     536.504      20.601      121.47     441530.    0.5188
        6.13      0.2331      0.5375      0.0717      0.0311       3.510      71.356     115.411    2617.105       8.062     513.349      20.002      121.53     442028.    0.4927
        6.69      0.2542      0.5692      0.0683      0.0305       3.447      70.080     110.020    2570.283       7.918     489.370      19.415      121.59     442550.    0.4670
        7.24      0.2754      0.5983      0.0649      0.0299       3.373      68.571     104.454    2514.949       7.747     464.611      18.838      121.66     443096.    0.4415
        7.80      0.2966      0.6249      0.0613      0.0291       3.287      66.823      98.721    2450.839       7.550     439.112      18.270      121.73     443666.    0.4163
        8.36      0.3178      0.6489      0.0577      0.0282       3.189      64.828      92.831    2377.688       7.324     412.911      17.708      121.81     444262.    0.3912
        8.92      0.3390      0.6704      0.0539      0.0273       3.078      62.580      86.790    2295.232       7.070     386.044      17.151      121.90     444882.    0.3664
        9.47      0.3602      0.6892      0.0501      0.0262       2.955      60.071      80.608    2203.213       6.787     358.545      16.595      121.99     445529.    0.3416
       10.03      0.3814      0.7051      0.0461      0.0250       2.818      57.295      74.292    2101.398       6.473     330.452      16.035      122.09     446201.    0.3169
       10.59      0.4025      0.7180      0.0421      0.0236       2.668      54.246      67.851    1989.569       6.129     301.802      15.468      122.19     446899.    0.2922
       11.15      0.4237      0.7274      0.0381      0.0222       2.504      50.919      61.294    1867.544       5.753     272.638      14.887      122.29     447624.    0.2672
       11.70      0.4449      0.7327      0.0339      0.0206       2.327      47.310      54.632    1735.186       5.345     243.005      14.281      122.41     448376.    0.2420
       12.26      0.4661      0.7329      0.0297      0.0189       2.135      43.418      47.877    1592.420       4.905     212.956      13.637      122.52     449154.    0.2164
       12.82      0.4873      0.7268      0.0255      0.0171       1.930      39.241      41.042    1439.239       4.433     182.553      12.934      122.64     449960.    0.1900
       13.37      0.5085      0.7117      0.0212      0.0152       1.711      34.783      34.143    1275.728       3.930     151.866      12.139      122.77     450792.    0.1626
       13.93      0.5297      0.6837      0.0169      0.0131       1.478      30.049      27.199    1102.082       3.395     120.980      11.194      122.91     451652.    0.1339
       14.49      0.5509      0.6345      0.0126      0.0109       1.232      25.046      20.232     918.618       2.830      89.990       9.989      123.04     452538.    0.1030
       15.05      0.5720      0.5468      0.0082      0.0086       0.973      19.787      13.263     725.721       2.236      58.994       8.289      123.19     453450.    0.0692
       15.60      0.5932      0.3735      0.0039      0.0062       0.702      14.271       6.301     523.405       1.612      28.025       5.460      123.34     454377.    0.0314
       16.16      0.6144



         PROP RPM =       3200

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1000      0.0316       3.930      77.407     171.496    2930.596       8.745     762.816      26.543      125.11     451879.    0.7970
        0.58      0.0212      0.0651      0.0980      0.0319       3.961      78.011     168.195    2953.465       8.814     748.130      25.830      125.11     452174.    0.7681
        1.15      0.0424      0.1267      0.0960      0.0321       3.987      78.520     164.691    2972.758       8.871     732.544      25.128      125.12     452488.    0.7394
