         11x6M-LH                 (11x6M-LH.dat)
         v2022-0915
         Simulation Date: 11/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       17.22      0.6912      0.4739      0.0049      0.0072       1.033      27.133      10.664     770.438       3.065      47.435       6.278      117.52     530691.    0.0384
       17.83      0.7159



         PROP RPM =       2500

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0388       6.297     158.756     267.781    4695.674      17.936    1191.091      25.866      119.56     526281.    0.7935
        0.64      0.0247      0.0705      0.1124      0.0394       6.382     160.908     263.489    4759.322      18.179    1172.001      25.111      119.56     526693.    0.7641
        1.28      0.0494      0.1369      0.1104      0.0398       6.462     162.917     258.880    4818.755      18.406    1151.500      24.367      119.57     527138.    0.7350
        1.92      0.0741      0.1992      0.1083      0.0403       6.534     164.739     253.938    4872.651      18.612    1129.515      23.638      119.59     527616.    0.7061
        2.56      0.0988      0.2575      0.1061      0.0407       6.597     166.328     248.637    4919.647      18.792    1105.939      22.923      119.61     528130.    0.6776
        3.20      0.1234      0.3121      0.1036      0.0410       6.649     167.631     242.952    4958.194      18.939    1080.651      22.225      119.65     528680.    0.6494
        3.84      0.1481      0.3630      0.1010      0.0412       6.687     168.589     236.849    4986.515      19.047    1053.505      21.544      119.69     529268.    0.6215
        4.48      0.1728      0.4105      0.0982      0.0414       6.708     169.130     230.290    5002.515      19.108    1024.329      20.880      119.74     529894.    0.5940
        5.12      0.1975      0.4546      0.0952      0.0414       6.710     169.175     223.233    5003.836      19.113     992.939      20.235      119.79     530560.    0.5667
        5.77      0.2222      0.4956      0.0920      0.0412       6.689     168.647     215.653    4988.239      19.054     959.223      19.609      119.85     531266.    0.5398
        6.41      0.2469      0.5337      0.0885      0.0410       6.644     167.496     207.559    4954.181      18.924     923.224      19.003      119.92     532012.    0.5132
        7.05      0.2716      0.5689      0.0849      0.0405       6.572     165.695     198.989    4900.906      18.720     885.101      18.416      120.00     532800.    0.4870
        7.69      0.2963      0.6015      0.0810      0.0399       6.475     163.232     189.983    4828.077      18.442     845.046      17.848      120.09     533630.    0.4612
        8.33      0.3210      0.6315      0.0770      0.0392       6.350     160.101     180.583    4735.463      18.088     803.234      17.297      120.18     534502.    0.4357
        8.97      0.3457      0.6590      0.0729      0.0382       6.199     156.294     170.824    4622.852      17.658     759.825      16.760      120.28     535416.    0.4106
        9.61      0.3703      0.6840      0.0686      0.0371       6.021     151.802     160.736    4489.990      17.150     714.953      16.237      120.38     536372.    0.3859
       10.25      0.3950      0.7066      0.0641      0.0359       5.815     146.616     150.346    4336.599      16.565     668.741      15.725      120.50     537372.    0.3614
       10.89      0.4197      0.7267      0.0596      0.0344       5.582     140.726     139.680    4162.384      15.899     621.295      15.221      120.62     538416.    0.3372
       11.53      0.4444      0.7442      0.0549      0.0328       5.320     134.122     128.759    3967.062      15.153     572.720      14.722      120.75     539503.    0.3131
       12.17      0.4691      0.7590      0.0502      0.0310       5.029     126.797     117.607    3750.386      14.325     523.115      14.223      120.88     540635.    0.2891
       12.81      0.4938      0.7707      0.0453      0.0290       4.710     118.743     106.246    3512.171      13.416     472.582      13.721      121.02     541810.    0.2651
       13.45      0.5185      0.7789      0.0404      0.0269       4.361     109.958      94.701    3252.332      12.423     421.231      13.207      121.17     543031.    0.2409
       14.09      0.5432      0.7829      0.0354      0.0246       3.984     100.444      83.000    2970.928      11.348     369.183      12.672      121.33     544296.    0.2164
       14.73      0.5679      0.7815      0.0304      0.0221       3.578      90.209      71.174    2668.207      10.192     316.580      12.099      121.49     545606.    0.1913
       15.37      0.5926      0.7727      0.0253      0.0194       3.144      79.270      59.259    2344.656       8.956     263.583      11.463      121.66     546961.    0.1654
       16.02      0.6172      0.7527      0.0202      0.0165       2.683      67.654      47.298    2001.057       7.643     210.381      10.721      121.84     548361.    0.1382
       16.66      0.6419      0.7143      0.0151      0.0135       2.197      55.395      35.337    1638.460       6.258     157.177       9.782      122.03     549805.    0.1090
       17.30      0.6666      0.6402      0.0100      0.0104       1.687      42.532      23.415    1258.008       4.805     104.150       8.442      122.22     551292.    0.0766
       17.94      0.6913      0.4789      0.0049      0.0071       1.154      29.084      11.550     860.234       3.286      51.372       6.090      122.42     552810.    0.0388
       18.58      0.7160



         PROP RPM =       2600

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1142      0.0388       7.071     171.407     289.647    5272.677      19.366    1288.348      24.916      124.34     547333.    0.7949
        0.67      0.0247      0.0707      0.1124      0.0393       7.167     173.738     285.004    5344.374      19.629    1267.698      24.188      124.34     547761.    0.7655
        1.33      0.0494      0.1371      0.1104      0.0398       7.257     175.915     280.018    5411.332      19.875    1245.522      23.471      124.35     548223.    0.7362
        2.00      0.0741      0.1995      0.1083      0.0402       7.338     177.889     274.672    5472.060      20.098    1221.740      22.767      124.37     548721.    0.7073
        2.67      0.0988      0.2580      0.1061      0.0406       7.409     179.611     268.938    5525.023      20.292    1196.236      22.078      124.40     549256.    0.6787
        3.33      0.1235      0.3127      0.1037      0.0409       7.467     181.024     262.788    5568.480      20.452    1168.880      21.405      124.43     549828.    0.6505
        4.00      0.1482      0.3637      0.1010      0.0412       7.510     182.062     256.186    5600.424      20.569    1139.514      20.748      124.48     550439.    0.6225
        4.66      0.1729      0.4112      0.0982      0.0413       7.535     182.650     249.089    5618.504      20.636    1107.950      20.108      124.53     551091.    0.5949
        5.33      0.1976      0.4554      0.0952      0.0413       7.537     182.701     241.455    5620.064      20.641    1073.990      19.487      124.58     551783.    0.5676
        6.00      0.2222      0.4965      0.0920      0.0412       7.513     182.132     233.254    5602.580      20.577    1037.515      18.884      124.65     552517.    0.5406
        6.66      0.2469      0.5346      0.0885      0.0409       7.462     180.888     224.498    5564.316      20.437     998.567      18.300      124.72     553294.    0.5140
        7.33      0.2716      0.5699      0.0849      0.0405       7.382     178.941     215.225    5504.416      20.217     957.323      17.735      124.80     554114.    0.4877
        8.00      0.2963      0.6025      0.0810      0.0399       7.272     176.278     205.483    5422.504      19.916     913.988      17.188      124.89     554977.    0.4619
        8.66      0.3210      0.6326      0.0770      0.0391       7.132     172.891     195.313    5318.318      19.533     868.753      16.657      124.98     555884.    0.4364
        9.33      0.3457      0.6601      0.0729      0.0382       6.962     168.772     184.755    5191.619      19.068     821.790      16.141      125.09     556835.    0.4113
