         10x8M-LH                 (10x8M-LH.dat)
         v2022-0915
         Simulation Date: 05/03/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       16.67      0.6361      0.7758      0.0828      0.0679       9.206     207.239     160.732    6865.263      23.414     714.935      10.619      123.16     684102.    0.2799
       17.54      0.6696      0.7909      0.0746      0.0631       8.565     192.791     144.806    6386.662      21.781     644.096      10.284      123.42     686772.    0.2573
       18.42      0.7031      0.8028      0.0662      0.0580       7.870     177.163     128.642    5868.929      20.016     572.200       9.942      123.69     689535.    0.2345
       19.30      0.7366      0.8109      0.0578      0.0525       7.126     160.416     112.311    5314.139      18.124     499.560       9.586      123.98     692393.    0.2112
       20.17      0.7701      0.8141      0.0494      0.0467       6.336     142.622      95.886    4724.694      16.113     426.501       9.205      124.28     695344.    0.1874
       21.05      0.8035      0.8104      0.0409      0.0406       5.503     123.868      79.443    4103.403      13.995     353.363       8.781      124.59     698389.    0.1628
       21.93      0.8370      0.7962      0.0325      0.0341       4.631     104.250      63.063    3453.519      11.778     280.503       8.282      124.92     701527.    0.1368
       22.81      0.8705      0.7642      0.0241      0.0275       3.726      83.882      46.828    2778.781       9.477     208.290       7.644      125.26     704757.    0.1088
       23.68      0.9040      0.6967      0.0159      0.0206       2.794      62.889      30.822    2083.338       7.105     137.096       6.710      125.61     708079.    0.0775
       24.56      0.9375      0.5384      0.0078      0.0136       1.839      41.399      15.120    1371.443       4.677      67.254       5.001      125.97     711486.    0.0404
       25.44      0.9709     -0.0316     -0.0002      0.0063       0.856      19.269      -0.398     638.320       2.177      -1.771      -0.283      126.34     714809.    0.0000



         PROP RPM =       2900

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0846      12.744     276.987     374.907    9503.527      31.294    1667.585      17.893      125.02     675022.    0.7204
        0.91      0.0335      0.0694      0.1776      0.0857      12.915     280.695     369.987    9630.751      31.713    1645.702      17.425      125.03     675923.    0.6970
        1.82      0.0670      0.1351      0.1750      0.0868      13.081     284.302     364.675    9754.516      32.120    1622.075      16.957      125.05     676909.    0.6733
        2.73      0.1005      0.1971      0.1723      0.0878      13.238     287.720     358.927    9871.779      32.506    1596.506      16.491      125.08     677981.    0.6497
        3.63      0.1339      0.2554      0.1693      0.0888      13.383     290.856     352.692    9979.389      32.861    1568.774      16.030      125.13     679144.    0.6260
        4.54      0.1674      0.3102      0.1660      0.0896      13.509     293.606     345.918   10073.729      33.171    1538.642      15.575      125.20     680400.    0.6024
        5.45      0.2009      0.3615      0.1625      0.0903      13.613     295.854     338.550   10150.887      33.425    1505.869      15.127      125.27     681752.    0.5788
        6.36      0.2344      0.4095      0.1587      0.0908      13.687     297.478     330.529   10206.585      33.609    1470.194      14.688      125.37     683202.    0.5553
        7.27      0.2679      0.4544      0.1545      0.0911      13.727     298.336     321.795   10236.050      33.706    1431.342      14.259      125.47     684751.    0.5319
        8.18      0.3014      0.4961      0.1499      0.0911      13.724     298.278     312.279   10234.051      33.699    1389.015      13.840      125.59     686402.    0.5086
        9.09      0.3349      0.5350      0.1449      0.0907      13.672     297.136     301.913   10194.844      33.570    1342.909      13.432      125.73     688156.    0.4853
        9.99      0.3683      0.5712      0.1395      0.0900      13.561     294.734     290.639   10112.463      33.299    1292.764      13.036      125.87     690013.    0.4621
       10.90      0.4018      0.6047      0.1337      0.0888      13.386     290.922     278.432    9981.646      32.868    1238.466      12.652      126.04     691972.    0.4390
       11.81      0.4353      0.6359      0.1274      0.0872      13.141     285.599     265.321    9799.018      32.267    1180.148      12.281      126.21     694035.    0.4160
       12.72      0.4688      0.6648      0.1207      0.0851      12.825     278.732     251.382    9563.404      31.491    1118.146      11.922      126.40     696201.    0.3931
       13.63      0.5023      0.6916      0.1136      0.0825      12.438     270.330     236.707    9275.119      30.542    1052.875      11.575      126.61     698468.    0.3703
       14.54      0.5358      0.7162      0.1063      0.0795      11.982     260.421     221.389    8935.163      29.422     984.737      11.238      126.82     700837.    0.3477
       15.45      0.5693      0.7387      0.0986      0.0760      11.459     249.045     205.511    8544.834      28.137     914.115      10.909      127.05     703306.    0.3252
       16.35      0.6027      0.7589      0.0908      0.0721      10.870     236.244     189.156    8105.618      26.691     841.364      10.585      127.30     705874.    0.3027
       17.26      0.6362      0.7767      0.0828      0.0678      10.217     222.064     172.398    7619.119      25.089     766.825      10.263      127.56     708542.    0.2802
       18.17      0.6697      0.7918      0.0746      0.0631       9.504     206.558     155.311    7087.105      23.337     690.824       9.940      127.83     711307.    0.2576
       19.08      0.7032      0.8039      0.0662      0.0579       8.732     189.785     137.970    6511.592      21.442     613.692       9.610      128.11     714170.    0.2347
       19.99      0.7367      0.8121      0.0578      0.0524       7.905     171.810     120.451    5894.867      19.411     535.764       9.268      128.41     717131.    0.2115
       20.90      0.7702      0.8155      0.0494      0.0466       7.026     152.712     102.830    5239.602      17.253     457.388       8.902      128.72     720188.    0.1877
       21.81      0.8037      0.8120      0.0409      0.0405       6.100     132.582      85.191    4548.930      14.979     378.929       8.494      129.04     723342.    0.1630
       22.71      0.8371      0.7982      0.0325      0.0340       5.131     111.525      67.619    3826.473      12.600     300.771       8.015      129.38     726593.    0.1371
       23.62      0.8706      0.7666      0.0241      0.0274       4.125      89.663      50.205    3076.383      10.130     223.310       7.402      129.73     729939.    0.1091
       24.53      0.9041      0.6996      0.0159      0.0205       3.089      67.130      33.036    2303.275       7.584     146.943       6.506      130.09     733380.    0.0778
       25.44      0.9376      0.5418      0.0078      0.0135       2.027      44.065      16.194    1511.886       4.978      72.030       4.858      130.47     736910.    0.0407
       26.35      0.9711     -0.0344     -0.0002      0.0062       0.934      20.301      -0.458     696.546       2.294      -2.036      -0.298      130.85     740346.    0.0000



         PROP RPM =       3000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.1800      0.0845      14.097     296.163     401.224   10511.886      33.460    1784.645      17.312      129.33     698298.    0.7211
        0.94      0.0335      0.0695      0.1776      0.0856      14.286     300.135     395.959   10652.865      33.909    1761.226      16.859      129.34     699231.    0.6976
        1.88      0.0670      0.1352      0.1751      0.0867      14.470     303.999     390.274   10790.009      34.346    1735.937      16.406      129.36     700251.    0.6739
        2.82      0.1005      0.1973      0.1723      0.0878      14.644     307.661     384.121   10919.987      34.759    1708.571      15.955      129.40     701361.    0.6502
        3.76      0.1340      0.2557      0.1693      0.0887      14.804     311.021     377.448   11039.251      35.139    1678.890      15.508      129.45     702564.    0.6265
        4.70      0.1675      0.3105      0.1661      0.0896      14.944     313.968     370.198   11143.827      35.472    1646.639      15.068      129.51     703863.    0.6028
