         10x4M-LH                 (10x4M-LH.dat)
         v2022-0915
         Simulation Date: 12/14/2023

         AIRFOIL AERO DATA GENERATED USING:  POLAR DIAGRAMS                

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS: (Underwater)
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Vtip (tip speed, fps)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =        100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
        8.64      0.2349      0.5683      0.0627      0.0259       9.884     159.733     243.762    7370.329      18.047    1084.253      15.001      169.96     686555.    0.4831
        9.36      0.2545      0.5979      0.0595      0.0253       9.661     156.138     231.432    7204.458      17.640    1029.410      14.570      170.04     687291.    0.4572
       10.08      0.2741      0.6251      0.0562      0.0247       9.407     152.021     218.759    7014.490      17.175     973.039      14.145      170.13     688060.    0.4316
       10.80      0.2936      0.6499      0.0529      0.0239       9.118     147.363     205.755    6799.562      16.649     915.200      13.725      170.23     688860.    0.4061
       11.52      0.3132      0.6721      0.0495      0.0230       8.796     142.146     192.436    6558.850      16.060     855.957      13.308      170.33     689694.    0.3808
       12.24      0.3328      0.6918      0.0460      0.0221       8.437     136.353     178.816    6291.548      15.405     795.374      12.891      170.44     690561.    0.3556
       12.96      0.3524      0.7087      0.0424      0.0211       8.042     129.967     164.909    5996.902      14.684     733.517      12.473      170.55     691462.    0.3304
       13.68      0.3719      0.7227      0.0387      0.0199       7.609     122.975     150.734    5674.244      13.894     670.464      12.049      170.67     692397.    0.3051
       14.40      0.3915      0.7333      0.0350      0.0187       7.138     115.362     136.308    5323.006      13.034     606.299      11.615      170.80     693368.    0.2797
       15.12      0.4111      0.7401      0.0313      0.0174       6.628     107.121     121.654    4942.732      12.102     541.115      11.164      170.93     694373.    0.2540
       15.84      0.4307      0.7421      0.0275      0.0159       6.079      98.244     106.796    4533.156      11.100     475.026      10.686      171.07     695414.    0.2278
       16.56      0.4502      0.7381      0.0236      0.0144       5.490      88.731      91.764    4094.208      10.025     408.164      10.166      171.22     696491.    0.2009
       17.28      0.4698      0.7258      0.0197      0.0127       4.863      78.586      76.592    3626.077       8.879     340.683       9.581      171.37     697603.    0.1730
       18.00      0.4894      0.7015      0.0158      0.0110       4.196      67.819      61.323    3129.260       7.662     272.764       8.888      171.53     698752.    0.1436
       18.72      0.5090      0.6575      0.0118      0.0092       3.493      56.447      46.001    2604.575       6.377     204.612       8.011      171.70     699936.    0.1121
       19.44      0.5285      0.5775      0.0079      0.0072       2.753      44.493      30.670    2052.958       5.027     136.421       6.776      171.87     701152.    0.0774
       20.16      0.5481      0.4171      0.0039      0.0052       1.977      31.947      15.337    1474.082       3.609      68.218       4.719      172.05     702386.    0.0381
       20.88      0.5677



         PROP RPM =       4000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0274      11.293     177.943     378.495    8421.084      20.104    1683.545      20.386      173.83     697427.    0.8181
        0.74      0.0196      0.0643      0.0906      0.0276      11.359     178.984     370.814    8470.348      20.221    1649.379      19.856      173.84     697838.    0.7887
        1.48      0.0392      0.1252      0.0886      0.0277      11.410     179.796     362.702    8508.773      20.313    1613.297      19.334      173.85     698275.    0.7596
        2.22      0.0587      0.1828      0.0865      0.0278      11.445     180.342     354.152    8534.632      20.375    1575.268      18.821      173.87     698737.    0.7306
        2.95      0.0783      0.2373      0.0843      0.0278      11.461     180.586     345.148    8546.196      20.403    1535.217      18.318      173.89     699225.    0.7020
        3.69      0.0979      0.2886      0.0820      0.0278      11.455     180.491     335.674    8541.707      20.392    1493.079      17.825      173.92     699740.    0.6736
        4.43      0.1175      0.3369      0.0796      0.0277      11.425     180.022     325.722    8519.504      20.339    1448.812      17.341      173.96     700283.    0.6456
        5.17      0.1371      0.3823      0.0770      0.0276      11.369     179.144     315.286    8477.940      20.240    1402.391      16.868      174.00     700854.    0.6178
        5.91      0.1566      0.4250      0.0744      0.0274      11.286     177.828     304.374    8415.665      20.091    1353.857      16.405      174.05     701455.    0.5904
        6.65      0.1762      0.4649      0.0716      0.0271      11.173     176.054     293.010    8331.728      19.891    1303.310      15.951      174.11     702085.    0.5632
        7.39      0.1958      0.5021      0.0687      0.0268      11.030     173.806     281.216    8225.303      19.636    1250.849      15.507      174.17     702746.    0.5364
        8.12      0.2154      0.5369      0.0657      0.0264      10.856     171.064     269.012    8095.561      19.327    1196.567      15.072      174.24     703437.    0.5099
        8.86      0.2349      0.5691      0.0627      0.0259      10.650     167.811     256.416    7941.628      18.959    1140.538      14.645      174.32     704160.    0.4837
        9.60      0.2545      0.5988      0.0595      0.0253      10.410     164.029     243.444    7762.602      18.532    1082.837      14.224      174.40     704916.    0.4578
       10.34      0.2741      0.6261      0.0562      0.0246      10.135     159.696     230.110    7557.558      18.042    1023.527      13.810      174.50     705704.    0.4321
       11.08      0.2937      0.6509      0.0529      0.0239       9.824     154.794     216.429    7325.571      17.489     962.675      13.400      174.59     706525.    0.4067
       11.82      0.3133      0.6732      0.0495      0.0230       9.475     149.303     202.415    7065.731      16.868     900.344      12.994      174.70     707380.    0.3813
       12.56      0.3328      0.6929      0.0460      0.0221       9.088     143.206     188.085    6777.187      16.179     836.602      12.588      174.81     708270.    0.3561
       13.30      0.3524      0.7099      0.0424      0.0210       8.662     136.485     173.454    6459.118      15.420     771.523      12.180      174.93     709194.    0.3309
       14.03      0.3720      0.7240      0.0387      0.0199       8.195     129.125     158.540    6110.800      14.588     705.184      11.767      175.05     710154.    0.3056
       14.77      0.3916      0.7347      0.0350      0.0187       7.686     121.113     143.362    5731.621      13.683     637.675      11.345      175.18     711149.    0.2802
       15.51      0.4112      0.7416      0.0313      0.0173       7.136     112.438     127.944    5321.097      12.703     569.096      10.906      175.32     712181.    0.2545
       16.25      0.4307      0.7438      0.0274      0.0159       6.543     103.095     112.312    4878.926      11.648     499.565      10.441      175.46     713248.    0.2283
       16.99      0.4503      0.7400      0.0236      0.0143       5.907      93.081      96.497    4405.044      10.516     429.220       9.936      175.61     714353.    0.2013
       17.73      0.4699      0.7280      0.0197      0.0127       5.230      82.402      80.536    3899.655       9.310     358.225       9.367      175.77     715495.    0.1734
       18.47      0.4895      0.7039      0.0158      0.0110       4.510      71.068      64.472    3363.293       8.029     286.770       8.695      175.93     716673.    0.1440
       19.20      0.5090      0.6602      0.0118      0.0091       3.751      59.099      48.352    2796.849       6.677     215.072       7.841      176.10     717887.    0.1125
       19.94      0.5286      0.5805      0.0079      0.0072       2.952      46.515      32.224    2201.325       5.255     143.333       6.640      176.28     719135.    0.0777
       20.68      0.5482      0.4198      0.0039      0.0051       2.114      33.309      16.093    1576.360       3.763      71.581       4.630      176.46     720401.    0.0383
       21.42      0.5678



         PROP RPM =       4100

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Vtip      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)       (ft/s)      -          -
        0.00      0.0000      0.0000      0.0925      0.0274      12.146     186.724     397.669    9057.589      21.096    1768.832      19.914      178.18     714863.    0.8192
